ພະ ເຍຊູ ອາດ ຈະ ຍັງ ຢູ່ ເຮືອນ ຂອງ ຊັກຄາຍ ບ່ອນ ເຊິ່ງ ພະອົງ ພັກ ເຊົາ ລະຫວ່າງ ທາງ ໄປ ເມືອງ ເຢຣຶຊາເລມ	耶稣也许仍在撒该家里 当时他正打算前往耶路撒冷途中在后者家里稍作停留
ນອກ ຈາກ ນັ້ນ ຄວາມ ຫຼົງໄຫຼ ເຮັດ ໃຫ້ ເບິ່ງ ຂ້າມ ຈຸດ ບົກ ພ່ອງ ຂອງ ອີກ ບຸກຄົນ ຫນຶ່ງ ແລະ ເຮັດ ໃຫ້ ເຫັນ ສະເພາະ ຈຸດ ດີ	他们把对方的优点放大却看不到对方的缺点
ເຮົາ ມີຫນ້າ ທີ່ ຮັບຜິດຊອບ ທີ່ ຈະ ມີຄ່າ ຄວນ ຕໍ່ ພອນ ທີ່ ຮຸ່ງ ເຫລື້ອມ ທຸກ ປະການ ທີ່ພຣະບິດາ ເທິງ ສະຫວັນ ຂອງ ເຮົາມີ ສໍາລັບ ເຮົາ	我们有责任保持配称使自己配得天父已为我们预备的一切荣耀祝福
ຊາວ ໂຊຣໍາຈໍານວນ ຫນຶ່ງ ຖືກ ກ່າວ ຫາ ວ່າ ພວກ ເຂົາ ເປັນ ຄົນ ສົກກະປົກ ແລະ ບໍ່ ມີຄ່າ ນັ້ນຄື ຄໍາ ຈາກ ພຣະຄໍາ ພີ ໄດ້ ຖືກ ຫ້າມ ບໍ່ ໃຫ້ ເຂົ້າ ໄປ ໃນ ສະຖານ ທີ່ ນະມັດສະການ ຂອງ ເຂົາ ເຈົ້າ ເພາະ ການ ນຸ່ງ ຖື ທີ່ລຸງລັງ ຂອງ ເຂົາ ເຈົ້າ	有一群被聚会弟兄视为污秽和渣滓──这些是经文里所用的字眼──的卓伦人因为衣着粗劣而被赶出祈祷崇拜的会堂
ພວກ ເຂົາ ຈະ ຄ້າງ ຢູ່ ຕໍ່ ອີກ ເຈັດ ມື້ ເພື່ອ ຮ່ວມ ການ ສະຫຼອງ ເທສະການ ເຂົ້າຈີ່ ບໍ່ ມີ ເຊື້ອ ເຊິ່ງ ເຂົາ ຖື ວ່າ ເປັນ ສ່ວນ ຂອງ ການ ສະຫຼອງ ປັດສະຄາ	他们还会留下来守接着为期七天的除酵节并将其视为逾越节的一部分
ຫຼັງ ຈາກ ນັ້ນ ລາວ ໄດ້ ຍື່ນ ຫມາກ ໄມ້ ໃຫ້ ອາດາມ ແລ້ວ ອາດາມ ໄດ້ ກິນ	之后她把果子给亚当亚当也吃了
ຕອນ ນີ້ ບາງ ທີ ແມ່ນ ຕອນ ທີ່ ກັບ ໄປ ຄ້າງ ຄືນ ຢູ່ ບ້ານ ເບທະນີ ພະອົງ ໄດ້ ບອກ ອັກຄະສາວົກ ວ່າ ທ່ານ ທັງ ຫຼາຍ ຮູ້ ຈັກ ວ່າ ຍັງ ສອງ ວັນ ອີກ ແລະ ເປັນ ເທສະການ ປັດສະຄາ ແລະ ບຸດ ມະນຸດ ເປັນ ທີ່ ມອບ ໄວ້ ໃຫ້ ຄຶງ ໄວ້ ທີ່ ໄມ້ ກາງເຂນ ຕອກ ໄວ້ ທີ່ ເສົາ ທໍລະມານ ລ ມ	现在也许是在返回伯大尼过夜的途中他对使徒们说你们知道过两天是逾越节人子将要被交给人钉在苦刑柱上
ແຕ່ ດ້ວຍ ວ່າ ຄົນ ອື່ນໆ ໃນ ຄອບຄົວ ຂອງ ຂ້າພະ ເຈົ້າບໍ່ ສົນ ໃຈ ສະນັ້ນ ຂ້າພະ ເຈົ້າຈຶ່ງ ໄປ ໂບດ ຄົນ ດຽວ ທຸກ ອາທິດ ເປັນ ເວລາ ຫົກ ເດືອນ ແລະ ສິ່ງ ນັ້ນຈຶ່ງ ເຮັດ ໃຫ້ ຜູ້ ສອນ ສາດສະຫນາ ຮູ້ສຶກ ຫມັ້ນ ໃຈ ທີ່ ຈະ ສອນ ຕໍ່ ໄປ	虽然我的家人并不感兴趣但是我六个多月以来每个星期都参加教会聚会让传教士们有信心继续教导
ພະ ເຍຊູ ເຄີຍ ເປັນ ຊ່າງ ໄມ້ ມາ ແລ້ວ ແຕ່ ຕອນ ນີ້ ເປັນ ເວລາ ທີ່ ພະອົງ ຈະ ປະຕິບັດ ງານ ສັ່ງ ສອນ ເຊິ່ງ ເປັນ ເຫດ ທີ່ ພະ ເຢໂຫວາ ພະເຈົ້າ ສົ່ງ ພະອົງ ເຂົ້າ ມາ ໃນ ໂລກ	在此之前耶稣是个木匠但现在时候已到他必须开始执行上帝要他在地上成就的服事职务
ໂດຍ ທີ່ ນ້ອຍ ກວ່າ ຫມູ່ ແລະ ຢາກ ເຮັດ ນໍາ ຫມູ່ ຂ້າພະເຈົ້າຈຶ່ງ ໄດ້ ຖືກ ຊັກ ຊວນ ໃຫ້ ໂດດລົງນ້ໍາ ລອງ ເບິ່ງ	我是他们当中年纪最小的一个我很想融入他们于是我受到怂恿跳进去试试看
ແຕ່ ພາຍ ໃຕ້ ສະພາບການ ເຊັ່ນ ນັ້ນ ດາວິດ ກັບ ພັກ ພວກ ບໍ່ ຖືກ ຕໍາຫນິ ທີ່ ໄດ້ ກິນ ເຂົ້າຈີ່ ນັ້ນ	然而在当时的情况下大卫和他的侍从并没有因吃了这些饼而受谴责
ຂ້າພະເຈົ້າ ຢາກ ແບ່ງປັນ ຄໍາ ແນະນໍາ ທີ່ ໃຊ້ ການ ໄດ້ ຫົກ ຢ່າງ ຖ້າ ຫາກ ປະຕິບັດ ຕາມ ຈະ ກໍາຈັດ ສຽງ ທີ່ ຊົ່ວ ຮ້າຍ ເຫລົ່າ ນີ້ ແລະ ຈະ ນໍາ ຄວາມ ຫມັ້ນ ໃຈ ທີ່ ສະຫງົບ ແລະ ຄວາມ ເຊື່ອ ຫມັ້ນ ທາງ ວິນ ຍານ ກັບ ຄືນ ມາສູ່ ທ່ານ ທີ່ ເປັນ ຂອງ ທ່ານ ຖ້າ ຫາກທ່ານ ຢາກ ໄດ້ ມັນ	我要分享六项实用的建议如果听从就能驱散这些邪恶的声音让你重获平静的确信和属灵的自信只要你想要就能够得到
ເຮັນຣີ ໄດ້ ຂຽນ ໃນ ປຶ້ມບັນທຶກ ສ່ວນ ຕົວ ຂອງ ເພິ່ນ ວ່າ ໂດຍ ທີ່ ເຄີຍ ໄດ້ ຝັນ ມາ ກ່ອນ ຊຶ່ງ ໄດ້ ເກີດ ເປັນ ຈິງ ສະນັ້ນ ຂ້າພະ ເຈົ້າຈຶ່ງ ມີ ສັດທາ ທີ່ ຈະ ເຊື່ອ ວ່າ ມັນ ຈະ ເປັນ ແນວ ນັ້ນ ແທ້ ແລະ ຄວນ ຕຽມ ຕົວ ອອກ ເດີນທາງ ໄດ້	亨利在日记中写道我先前做过一些梦后来真的实现了所以我相信这个梦也会实现于是准备立即动身
ລໍາດັບ ຂອງ ເຂົ້າຈີ່ ແລະ ນ້ໍາແມ່ນ ສໍາຄັນຫລາຍ	先领受面包再领受水这个顺序是有道理的
ຂໍໃຫ້ເຮົາຈົ່ງເຮັດ ສິ່ງ ທີ່ຈໍາເປັນ ເພື່ອຈະມີຈິດໃຈ ເຫມືອນດັ່ງ ແມ່ຫມ້າຍ ຊື່ນຊົມຢ່າງຈິງໃຈ ໃນພອນຕ່າງໆ ທີ່ຈະເຮັດໃຫ້ ຄວາມຕ້ອງການ ທີ່ຕາມມານັ້ນ ເຕັມປ່ຽມ	让我们行一切必要之事以拥有寡妇之心并因为祝福填满了付出造成的「不足」而真心喜悦
ໂດຍ ທີ່ ຮູ້ ວ່າ ອ້າຍ ຂອງ ນາງ ຫາ ກໍ ກັບ ມາ ຈາກ ການ ໄປ ສອນ ສາດສະຫນາ ຂ້າພະ ເຈົ້າຈຶ່ງ ໄດ້ ຖາມ ນາງ ເຖິງ ຄວາມ ຮູ້ສຶກ ຂອງ ນາງ ທີ່ ອ້າຍ ໄດ້ ກັບ ມາ ແລ້ວ	我得知她哥哥最近刚传教返乡因此我问她哥哥回家后情况如何
ທຸກ ສິ່ງ ທຸກ ຢ່າງ ຕ້ອງ ມີ ຜູ້ ອອກ ແບບ ແລະ ຜູ້ ສ້າງ	万物都需要有设计者和创造者
ໃນ ທົ່ວ ໂລກ ມີ ພຣະວິຫານ ທີ່ ມີ ລັກສະນະ ແລະ ການ ອອກ ແບບ ທີ່ ເປັນ ເອກະ ລັກ ພິ ເສດ ຂອງ ແຕ່ລະ ແຫ່ງ ຢູ່ ຂ້າງ ນອກ ແຕ່ຂ້າງ ໃນພຣະວິຫານ ທັງ ຫມົດ ແມ່ນບັນຈຸ ຄວາມ ສະຫວ່າງ ນິລັນດອນ  ຈຸດປະສົງ ແລະ ຄວາມ ຈິງ ອັນ ດຽວ ກັນ	圣殿矗立在世界各地各有独特的外观和外部设计但都蕴藏着相同的永恒之光目的和真理
ສະນັ້ນ ຊື່ ຂອງ ພະອົງ ເຢໂຫວາ ຈຶ່ງ ພາ ໃຫ້ ເຮົາ ຄຶດ ເຖິງ ພະອົງ ໃນ ຖານະ ເປັນ ພໍ່ ທີ່ ດີ ທີ່ ສຸດ ເທົ່າ ທີ່ ເຮົາ ຈະ ຄຶດ ອອກ ໄດ້	耶和华这个名字让我们明白上帝是宇宙中最理想最完美的父亲
ບົດ ຕ່າງໆເຫຼົ່າ ນີ້ ແບ່ງ ອອກ ເປັນ ສາມ ພາກ	本书提供了什么资料有助于你跟随基督
ເຂົາ ພວມ ອອກ ໄປ ບອກ ພວກ ປະໂລຫິດ ເຖິງ ວິທີ ທີ່ ຈະ ຈັບ ພະ ເຍຊູ ໄດ້	他正要到祭司们那里去告诉他们怎样捉拿耶稣
ແນວ ໃດ ກໍ ຕາມ ພະ ເຍຊູ ດໍາເນີນ ຊີວິດ ຕາມ ຄໍາ ກ່າວ ນັ້ນ	耶稣是言行一致 的他每天所过的生活都表明自己确实深爱天父
ໃຫ້ ຈັດ ທັດສະນະ ແຫ່ງ ການ ກັບ ໃຈ ທີ່ ດໍາເນີນ ຕໍ່ ໄປ ມີ ຄວາມສຸກ ແລະ ຊື່ນ ຊົມ ໂດຍ ການ ເຮັດ ໃຫ້ ມັນ ເປັນ ວິຖີ ຊີວິດ ຂອງ ທ່ານ	要培养持续进行快乐及愉快的悔改态度使它成为你所选择的生活形态
ລາວ ເວົ້າ ວ່າ ຄາ ໂລສ໌ ທຸກ ສິ່ງ ທຸກ ຢ່າງ ເບິ່ງ ຄື ດີ ນໍາ ເຈົ້າ ນໍາ ຄອບຄົວ ນໍາ ວຽກ ນໍາ ການ ຮັບ ໃຊ້ ໃນ ສາດ ສະຫນາ ຈັກ ແຕ່— ລາວ ຖາມ ວ່າ ຖ້າ ຫາກ ເຈົ້າ ດໍາລົງ ຊີວິດ ຕໍ່ ໄປ ຕາມ ທີ່ ເຈົ້າ ກໍາລັງ ດໍາເນີນ ຊີວິດ ຢູ່ ພອນ ທີ່ ສັນຍາ ໃນ ປິຕຸ ພອນ ຈະ ເກີດ ເປັນ ຈິງ ຫລື ບໍ່	他说嘉禄看起来你的家庭事业和你在教会的服务一切都很顺利但是──接着他提出问题如果继续这样生活下去你的教长祝福里应许的祝福会实现吗
ໃນ ສະພາບ ແວດ ລ້ອມ ອັນ ຊອບທໍາ ເຊິ່ງ ຈະ ມີ ຢູ່ ທົ່ວ ໂລກ ພາຍ ໃຕ້ ລາຊະອານາຈັກ ຂອງ ພະເຈົ້າ ຄົນ ທີ່ ໄດ້ ຮັບ ການ ປຸກ ຂຶ້ນ ຈາກ ຕາຍ ຈະ ຮັບ ການ ຊ່ວຍ ໃຫ້ ດໍາເນີນ ຊີວິດ ສອດຄ່ອງ ກັບ ແນວ ທາງ ຂອງ ພະ ເຢໂຫວາ	在上帝的王国治下全球会恢复正义的情况 不义的人会受到教导去按照耶和华的标准生活
ສະນັ້ນ ພະຍານ ພະ ເຢໂຫວາ ເຊື່ອ ວ່າ ແຜ່ນດິນ ໂລກ ຈະ ຢູ່ ຕະຫຼອດ ແລະ ທຸກໆຄົນ ທັງ ຄົນ ທີ່ ມີ ຊີວິດ ຢູ່ ແລະ ຄົນ ທີ່ ຕາຍ ໄປ ແລ້ວ ເຊິ່ງ ດໍາເນີນ ຊີວິດ ສອດຄ່ອງ ກັບ ພະ ປະສົງ ຂອງ ພະ ເຢໂຫວາ ຈະ ໄດ້ ອາໄສ ຢູ່ ເທິງ ແຜ່ນດິນ ໂລກ ທີ່ ງົດງາມ ຕະຫຼອດ ໄປ	因此耶和华见证人相信地球会永远长存 耶和华的旨意是要使全地成为美丽的乐园永远为人所居
ຂ ການ ແຕ່ງ ກາຍ ຊົງ ຜົມ ຫຼື ວາດ ການ ເວົ້າ ອາດ ບົ່ງ ບອກ ຄວາມ ນິຍົມ ຊົມ ຊອບ ຂອງ ຄົນ ເຫຼົ່າ ນັ້ນ ເຊິ່ງ ດໍາເນີນ ຊີວິດ ໃນ ແບບ ທີ່ ພະ ເຢໂຫວາ ບໍ່ ພໍ ໃຈ ຢ່າງ ໃດ	乙衣着发型谈吐怎样表明某些人羡慕耶和华所不悦纳的生活方式
ບົດບາດ ຂອງ ພໍ່ ມີ ຕົ້ນ ກໍາເນີດ ຈາກ ສະຫວັນ ທີ່ ເລີ່ມ ຈາກ ພຣະ ບິດາ ເທິງ ສະຫວັນ ແລະ ພໍ່ ທາງ ມະຕະ ທີ່ ເລີ່ມຈາກ ອາ ດາມ	父亲的角色是源自于神从天父开始在尘世则是从先祖亚当开始
ການ ຕິດ ຕາມ ພະ ຄລິດ ກ່ຽວ ຂ້ອງ ກັບ ການ ດໍາເນີນ ຊີວິດ ຕາມ ຄໍາ ສອນ ແລະ ຕົວຢ່າງ ຂອງ ພະອົງ	我们跟随基督就会在生活上遵守他的教诲效法他的榜样
ເມື່ອ ນາງ ເຮ ເລັນ ເຄວ ເລີ ໄດ້ ເຕີບ ໂຕ ເປັນ ຜູ້ ໃຫຍ່ ນາງ ໄດ້ ເປັນ ທີ່ ຮູ້ຈັກ ກັນດີ ເຖິງ ຄວາມ ຮັກ ຂອງ ນາງຕໍ່ ພາສາ ເຖິງ ຄວາມ ສາມາດ ຂອງ ນາງ ໃນການຂຽນ ປຶ້ມ ແລະ ການ ປາ ໄສ ຂອງ ນາງ ໃນ ສາ ທະ ລະນະ ຊົນ	海伦凯勒长大成人后以热爱语言闻名并以娴熟的写作技巧和公开演讲的口才著称
ລູກ ຄິດ ວ່າ ເດັກ ນ້ອຍ ຄົນ ໃດ ຢູ່ ໃນ ໂລກ ນີ້ ທີ່ ເຮັດ ໃຫ້ ພະ ເຢໂຫວາ ມີ ຄວາມ ຍິນດີ ຫຼາຍ ທີ່ ສຸດ— ເດັກ ນ້ອຍ ຄົນ ນັ້ນ ຄື ພະ ເຍຊູ ລູກ ຊາຍ ຂອງ ພະອົງ	自古至今世上哪个孩子最令上帝开心呢——是上帝的儿子耶稣
ຖື ເປັນ ຄວາມ ຍິນດີ ແທ້ໆທີ່ ໄດ້ ຫຍັບ ເຂົ້າ ໃກ້ ພະເຈົ້າ ອົງ ນີ້ ເຖິງ ຈະ ເປັນ ຕາ ຫນ້າ ຢໍາເກງ ແຕ່ ກໍ ອ່ອນ ໂຍນ ອົດ ທົນ ແລະ ມີ ເຫດຜົນ	上帝虽然威仪凛然却性情温和有耐性通情达理你能够亲近他岂不深感欣喜吗
ເຮົາ ຈະ ກຽມ ຕົວ ແນວ ໃດ ເພື່ອ ຈະ ພ້ອມ ສໍາລັບ ເຫດການ ທີ່ ກໍາລັງ ໃກ້ ເຂົ້າ ມາ	我们可以怎样做好准备迎接将要发生的事
ພ້ອມ ທັງ ມີ ຊີວິດ ໃນ ໂລກ ໃຫມ່	也会让你永居乐园
ອ້າຍ ເອື້ອຍ ນ້ອງ ທັງຫລາຍ ປະສົບ ການ ທາງ ວິນ ຍານ ບໍ່ ໄດ້ ກ່ຽວ ພັນກັບ ສິ່ງ ທີ່ ເກີດ ຂຶ້ນຢູ່ ອ້ອມ ຮອບ ເຮົາ ແຕ່ ກ່ຽວ ພັນ ກັບສິ່ງ ທີ່ ເກີດ ຂຶ້ນຢູ່ ພາຍໃນ ໃຈ ຂອງ ເຮົາ	我的弟兄姊妹们属灵经验与我们周遭所发生事情之间的关系比不上与我们内心状态之间的关系
ເຖິງ ຢ່າງ ໃດ ກໍ ຕາມ ຄວາມ ຈິງ ທີ່ ລຽບ ງ່າຍ ກໍ ຄື ເຮົາ ບໍ່ ສາມາດ ຈະ ເຂົ້າ ໃຈ ໄດ້ ຢ່າງ ເຕັມ ທີ ເຖິງ ການ ຊົດ ໃຊ້ ແລະ ການ ຟື້ນ ຄືນພຣະ ຊົນຂອງ ພຣະຄຣິດ ແລະ ວ່າ ເຮົາ ຈະ ບໍ່ ຮູ້ສຶກ ບຸນ ຄຸນ ທີ່ ພຽງ ພໍ ສໍາ ລັບ ຈຸດ ປະ ສົງ ພິ ເສດ ຂອງ ການ ກໍາ ເນີດ ຫລື ການ ສິ້ນພຣະຊົນ ຂອງ ພຣະ ອົງ—ອີກ ຄໍາ ຫນຶ່ງ ກໍ ຄື ຈະ ບໍ່ ມີ ວິ ທີ ທີ່ ຈະ ສະ ຫລອງວັນ ຄຣິດ ສະ ມັດ ຫລື ວັນ ອິດ ສະ ເຕີ—ປາດ ສະ ຈາກ ຄວາມ ເຂົ້າ ໃຈ ວ່າ ໄດ້ ມີ ອາ ດາມ ແລະ ເອວາ ແທ້ໆ ຜູ້ ທີ່ ໄດ້ ຕົກ ໄປ ຈາກສວນ ເອ ເດນ ແທ້ໆ ນັ້ນ ພ້ອມ ດ້ວຍ ຜົນ ສະ ທ້ອນ ທັງ ຫມົດ ທີ່ ຕິດ ຕາມ ມາ ນໍາ 	但事实很简单我们绝对无法充分了解基督的赎罪和复活也将无法充分了解他的诞生和死亡有何特别目的──换句话说我们无法真正庆祝圣诞节或复活节──除非我们先了解真的有一位亚当和一位夏娃从伊甸园坠落并了解随之而来的一切后果
ລອງ ໃຫ້ ຄິດ ເລື່ອງ ນີ້ ພະຍາມານ ບອກ ວ່າ ມັນ ພ້ອມ ຈະ ມອບ ລາງວັນ ແກ່ ພະ ເຍຊູ ກະທັ່ງ ໃຫ້ ອານາຈັກ ທັງ ສິ້ນ ຂອງ ໂລກ ຫາກ ພະອົງ ຂາບ ໄຫວ້ ມັນ ພຽງ ແຕ່ ເທື່ອ ດຽວ	请想想魔鬼说耶稣只要作出一项崇拜的举动他便愿意奖赏耶稣甚至把世上万国都赐给他
ເຈົ້າ ເຫັນ ບໍ ວ່າ ການ ປັບ ປ່ຽນ ຄວາມ ເຂົ້າ ໃຈ ເລື່ອງ ເຫຼົ່າ ນີ້ ພິສູດ ວ່າ ພະ ເຢໂຫວາ ສອນ ປະຊາຊົນ ທີ່ ຖ່ອມ ໃຈ ຂອງ ພະອົງ ສະເຫມີ	新的理解不是证明了耶和华一直在教导谦卑的子民吗
ບໍ່ ມີ ອໍານາດ ຫລື ອິດ ທິພົນ ໃດ ສາມາດ ຫລື ຈະ ດໍາລົງຮັກສາ ໄວ້ ໄດ້ ໂດຍ ອາ ໄສຖານະ ປະ ໂລຫິດ  ນອກຈາກ ໂດຍ ການ ຊັກຊວນ ໂດຍຄວາມ ອົດ ກັ້ນ ໂດຍຄວາມ ອ່ອນໂຍນ ແລະ ໂດຍຄວາມ ອ່ອນ ນ້ອມ ແລະ ໂດຍຄວາມ ຮັກອັນ ບໍ່ ແກ້ງ ເຮັດ	「任何能力或影响力都不能或不应藉圣职来维持唯有借着劝说恒久忍耐温和温柔和不虚伪的爱
ຈິດໃຈຂອງ ແມ່ຫມ້າຍຜູ້ທີ່ ບໍລິຈາກ ຫລຽນທອງແດງ ສອງຫລຽນຂອງນາງ ຄືຈິດໃຈ ທີ່ຈະມອບທຸກສິ່ງ ໂດຍການ ເສຍສະລະ ໂດຍການອົດທົນ ຕໍ່ຄວາມຍາກລໍາບາກ ການຂົ່ມເຫັງ ແລະ ການປະຕິເສດ ແລະ ໂດຍການທົນທຸກ ຕໍ່ພາລະແບກຫາບ ຫລາຍໆຮູບແບບ	寡妇捐出了两个小钱她所展现的寡妇之心就是作出牺牲忍受苦难迫害拒绝承受各种重担藉此来奉献一切
ການ ທົດ ລອງ ຂອງ ໂລກ ນີ້—ຮ່ວມ ທັງ ຄວາມ ເຈັບ ປ່ວຍ ແລະ ຄວາມ ຕາຍ— ເປັນ ພາກສ່ວນ ຫນຶ່ງ ໃນ ແຜນ ແຫ່ງ ຄວາມລອດ ແລະ ເປັນ ປະສົບ ການ ທີ່ ຫລີກ ລ້ຽງ ບໍ່ ໄດ້	世上的考验──包括疾病与死亡──是救恩计划的一部分也是无可避免的经验
 ຕອນ ທີ່ ພະ ເຍຊູ ໃກ້ ສິ້ນ ໃຈ ພະອົງ ໄດ້ ວາງ ຕົວຢ່າງ ທີ່ ດີ ຢ່າງ ໃດ ໄວ້ ສໍາລັບ ຄົນ ເຫຼົ່າ ນັ້ນ ເຊິ່ງ ມີ ພໍ່ ແມ່ ທີ່ ສູງ ອາຍຸ ແລ້ວ	 耶稣在死前的一刻为家有年老双亲的人立下什么优良的榜样
ພະອົງ ກ່າວ ວ່າ ເຮົາ ເປັນ ຜູ້ ລ້ຽງ ອັນ ດີ ແລະ ເຮົາ ຮູ້ຈັກ ຜູ້ ເປັນ ຂອງ ເຮົາ ແລະ ຜູ້ ເປັນ ຂອງ ເຮົາ ກໍ ຮູ້ຈັກ ເຮົາ	耶稣说我是优秀的牧人我认识我的绵羊我的绵羊也认识我
ພະ ເຍຊູ ຕອບ ວ່າ ພະຍາດ ນີ້ ບໍ່ ເປັນ ເຖິງ ຕາຍ ແຕ່ ວ່າ ເປັນ ສໍາລັບ ລັດສະຫມີ ຂອງ ພະເຈົ້າ ເພື່ອ ພະ ບຸດ ຂອງ ພະເຈົ້າ ຈະ ໄດ້ ລັດສະຫມີ ດ້ວຍ ພະຍາດ ນີ້	耶稣回答说这病不至于死乃是为上帝的荣耀叫上帝的儿子因此得荣耀
ພະ ເຢໂຫວາ ຕ້ອງການ ໃຫ້ ອາດາມ ແລະ ເອວາ ມີ ຊີວິດ ຕະຫຼອດ ໄປ	耶和华想亚当和夏娃永远活下去
ສ່ວນ ເຄື່ອງ ມື ອື່ນໆກໍ ຍັງ ໃຊ້ ວຽກ ໄດ້ ດີ ຕະຫຼອດ ເຊັ່ນ ປຶ້ມ ແລະ ວາລະສານ	这一章会说说上帝的组织提供了哪些工具让我们面对面跟人谈论上帝的王国
ສົມມຸດ ວ່າ ທ່ານ ຫມໍ ບອກ ຄົນ ເຈັບ ວ່າ ຕ້ອງ ໃສ່ ເລືອດ ຄັນ ບໍ່ ຊັ້ນ ລາວ ຈະ ຕາຍ	假如医生说某个基督徒必须输血基督徒会怎样做 为什么
ກ ສານ ອຸທອນ ຮັບຮອງ ສິດ ຂອງ ຄົນ ທີ່ ປະຕິເສດ ການ ຮັບ ເລືອດ ຕາມ ທີ່ ລະບຸ ໄວ້ ໃນ ເອກະສານ ທາງ ກົດ ຫມາຍ ແນວ ໃດ	乙我们可以怎样表明自己顺从基督的统治不滥用血
ລາຊະອານາຈັກ ນັ້ນ ຈະ ບໍ່ ຈິບຫາຍ ສັກ ເທື່ອ ເພາະ ວ່າ ຄວາມ ສໍາເລັດ ຂອງ ລາຊະອານາຈັກ ນີ້ ຈະ ຢັ້ງຢືນ ຕະຫຼອດ ໄປ	其次王国永不灭亡因为王国的成就会永远长存
ນີ້ ຫມາຍ ຄວາມ ວ່າ ທ່ານ ເຂົ້າ ຫາ ພະ ເຢໂຫວາ ໂດຍ ການ ອະທິດຖານ ແລະ ບອກ ພະອົງ ວ່າ ທ່ານ ຕ້ອງການ ເຮັດ ຕາມ ພະໄທ ປະສົງ ຂອງ ພະເຈົ້າ ຕະຫຼອດ ໄປ	这意味着你向耶和华祷告告诉他你想永远遵行他的旨意
ມີ ໂຮງ ຫມໍ ທີ່ ປິ່ນປົວ ໂດຍ ບໍ່ ໃສ່ ເລືອດ ເພີ່ມ ຂຶ້ນ ເລື້ອຍໆແລະ ບາງ ແຫ່ງ ເຖິງ ກັບ ບອກ ວ່າ ເປັນ ວິທີ ທີ່ ດີ ທີ່ ສຸດ	越来越多医院提供不输血疗法有些医院甚至将不输血疗法视为最高水平的医疗技术
ຄວາມ ຊົ່ວ ຮ້າຍ ຂອງ ຜູ້ຄົນ ນໍາ ຄວາມ ສາບ ແຊ່ງ ມາສູ່ ແຜ່ນດິນ—ໂຄ ຣິ ອານ ທະ ເມີ ເຂົ້າຮ່ວມ ເຮັດ ສົງຄາມ ຕໍ່ຕ້ານ ກີ ເລ ອາດ ແລ້ວຕໍ່ຕ້ານ ລິບ ແລະ ຫລັງ ຈາກ ນັ້ນຕໍ່ຕ້ານ ຊີດ—ເລືອດ ແລະ ການ ຂ້າ ຟັນ ກັນ ມີ ຢູ່ ທົ່ວແຜ່ນດິນ	人民的罪恶为该地招来诅罚—柯林德茂先后与基列李勃和希士交战—遍地血腥和屠杀
ຖ້າ ເຮົາ ຫມາຍ ເພິ່ງ ພະອົງ ປະຕິບັດ ຕາມ ພະອົງ ເຮົາ ກໍ່ ຈະ ມີ ຊີວິດ ຕະຫຼອດ ໄປ	我们只要仰望他跟从他就可以有永生
ອັນ ນີ້ ເປັນ ຊີວິດ ອັນ ຕະຫຼອດ ໄປ ເປັນ ນິດ ຄື ວ່າ ໃຫ້ ເຂົາ ຮູ້ ຈັກ ພະເຈົ້າ ອົງ ດຽວ ທ່ຽງ ແທ້ ແລະ ພະ ເຍຊູ ຄລິດ ທີ່ ພະເຈົ້າ ໄດ້ ໃຊ້ ມາ	他们吸收关于你独一的真神和你所差来的耶稣基督的知识就意味到永生
ພວກ ເຮົາ ໄປ ຟີ ລິບ ປິນບໍ່ ໄດ້	你一定要打电话告诉他们我们不能去菲律宾
ເຮົາ ບໍ່ ຄວນ ຈະ ເລື່ອນ ມື້ ເລື່ອນ ວັນ ສັກສິດ ນັ້ນ ເພາະ ການສະ ແຫວ ງຫາ ສິ່ງ ທີ່ ເປັນ ທາງ ໂລກ ຫລື ບໍ່ ຄວນ ຕັ້ງ ເງື່ອນ ໄຂ ໄວ້ ສູງ ເກີນ ໄປສໍາລັບ ຄູ່ ຊີວິດ ຈົນບໍ່ ມີ ໃຜ ເລີຍ ທີ່ ເຫັນ ວ່າ ເຫມາະ ສົມ	我们不应为追逐世俗事物而拖延缔结神圣婚姻也不应就未来合适的伴侣抱持过高的标准而错失可能的对象
ທ່ານ ຄົງ ຈື່ ໄດ້ ໃນ ພຣະຄໍາ ພີ ມໍ ມອນ ຕອນ ຜູ້ ຄົນ ຂອງ ພຣະອົງ ຖືກຫົວຫນ້າ ຄົນ ງານ ທີ່ ໂຫດຮ້າຍ ຂົ່ມ ໃຫ້ ແບກ ພາລະ ຫນັກຫນ່ວງຢູ່ ເທິງບ່າ ຂອງ ເຂົາ ເຈົ້າ ຈົນ ເກືອບ ທົນບໍ່ ໄຫວ	各位记得在摩尔门经里面他的人民被苛刻的工头放在其背上的重担压得喘不过气来
ເຮົາ ທຸກ ຄົນ ບໍ່ ຕ້ອງການ ການ ສ້ອມ ແປງ ການ ຮັກສາ ແລະ ຖືກ ເຮັດ ໃຫ້ ມີ ສະພາບ ດີ ຂຶ້ນບໍ	我们每个人难道不都是需要修复维护和复原的吗
